user,product,images,content,score,total,like,dislike
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 언체인드,[],만족합니다 ㅎㅎ 이뻐여(2020-07-24 21:45:33 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 해치 아웃,[],힌스 네일로 먼저 알게된 브랜드인데 립도 아주 맛집이에요 .. 색 저한테 찰떡이고 향도 세지 않아서 좋아요 다 쓰고 재구매하려구요 :)(2020-08-20 19:34:09 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 해치 아웃,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/40/image1/thumbnail_22461344e78e0bde.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/40/image1/thumbnail_22461344e78e0bde.jpg']",배송 빨라서 만족스러워요 뚜껑이 독특해서 열 때 편하고 예뻐요 색감도 예뻐서 맘에 듭니다(2020-08-14 20:51:47 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 해치 아웃,[],만족다른 색들과 비교해서 조금 애매한 색인것 같아요.(2020-08-07 17:13:44 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 해치 아웃,[],만족누디한 피치네요 생각보다 핑크빛이 살짝 도는듯해요 부드럽게 발리고 오래가는 것같아서 좋아요(2020-08-05 17:52:46 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 해치 아웃,[],만족크레이브랑 색이 비슷해서 많이 고민했는데 텍스처가 달라서 좀 더 밝은 느낌이에요! 대만족(2020-07-22 23:49:45 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 파워하우스,[],너무 이뻐서 다쓰면 또 살려구요 발림성 마음에 들어요(2020-08-20 17:54:41 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
Chin Wei tin*,무드인핸서 리퀴드 마뜨 파워하우스,[],商品很好看！,- 아주 좋아요,0,0,0
김재*,무드인핸서 리퀴드 마뜨 파워하우스,[],첫 마뜨! 좋아요!,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 파워하우스,[],만족색깔 예쁘고 발림성도 좋아요(2020-07-26 21:31:45 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
백남*,무드인핸서 리퀴드 마뜨 파워하우스,[],생기 있는 분홍색이 자연스럽게 예뻐요!,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 스탠스,[],색감도 너무 이쁘고 아주 잘 쓰고있습니다~(2020-08-21 19:35:39 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 스탠스,[],만족구입한 색상 중 가장 이쁘네요.(2020-08-07 17:12:34 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 스탠스,[],만족건붉은 느낌이마저 섹시한 컬러(2020-08-07 07:34:13 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 스탠스,[],만족친구도 사주고 저도씁니다(2020-07-23 20:33:15 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 스탠스,[],만족너무예뻐서 매일바르고싶어요(2020-07-23 20:29:42 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
강민*,무드인핸서 리퀴드 마뜨 뉴 퍼스펙티브,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/66/image1/thumbnail_428952f3c0ac279a.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/66/image1/thumbnail_428952f3c0ac279a.jpg']","얼루어먼트 구매하면서 이 색상이랑 많이 고민했는데, 그냥 둘 다 사봤어요. 리뷰 찾아보다가 두개 같이 사용해도 예쁘다고 해서요.충동구매 한 거지만 후회는 없고 색상 예뻐요.얼루어먼트랑 뉴 퍼스펙티브 둘 중 하나를 고르라고 하면 얼루어먼트를 고를 것 같은데, 이 색상은 평소에도 다른 브랜드에서 자주 구매하던 색상이라 그런거지 색 자체는 너무 예뻐요.얼루어먼트는 여름 뮤트 느낌이 난다면 이 쪽은 조금 더 가을 뮤트 느낌이 나네요. 퍼스널 컬러에 대해서 잘 모르긴하지만 개인적인 느낌으로요.잘 사용할게요:-)",- 아주 좋아요,0,0,0
TRAN THI NGOC QUYE*,무드인핸서 리퀴드 마뜨 뉴 퍼스펙티브,[],Best color ever,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 뉴 퍼스펙티브,[],만족힌스립스틱 정말 좋아요!!(2020-07-30 08:52:55 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 뉴 퍼스펙티브,[],만족살짝 오일리한듯하지만 금방 입술에 착붙었너오 색깔은 뭐 너무 마음에드네요^^(2020-07-28 22:35:06 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 뉴 퍼스펙티브,[],만족발색 너무 이뿌고 좋아요 ㅎㅎ 다쓰면 또 시키랴구요!!(2020-07-24 21:43:54 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
이은*,무드인핸서 리퀴드 마뜨 오픈 도어,[],발색 진짜 잘되는데 묻어나지 않아서 너무 좋아요~ 추천 또 추천합니다!,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 오픈 도어,[],가을웜인데 제가 항상 사던 그 색입니다 하늘 아래 같은 색조 같은 질감 없으니까 탁한 오렌지 좋아하시는 분들은 사십쇼(2020-08-21 20:16:17 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 오픈 도어,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/30/image1/thumbnail_b5bb332df5bb1be3.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/30/image1/thumbnail_b5bb332df5bb1be3.jpg']",맘에들어요 잘 쓸게요~~(2020-08-13 15:07:09 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
TRAN THI NGOC QUYE*,무드인핸서 리퀴드 마뜨 오픈 도어,[],good quality,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 오픈 도어,[],색 발림 유지력 아주다 만족입니다 ㅎㅎ(2020-08-09 13:05:57 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
이은*,무드인핸서 리퀴드 마뜨 오픈 도어,[],발색 진짜 잘되는데 묻어나지 않아서 너무 좋아요~ 추천 또 추천합니다!, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 오픈 도어,[],가을웜인데 제가 항상 사던 그 색입니다 하늘 아래 같은 색조 같은 질감 없으니까 탁한 오렌지 좋아하시는 분들은 사십쇼(2020-08-21 20:16:17 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 오픈 도어,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/30/image1/thumbnail_b5bb332df5bb1be3.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/30/image1/thumbnail_b5bb332df5bb1be3.jpg']",맘에들어요 잘 쓸게요~~(2020-08-13 15:07:09 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
TRAN THI NGOC QUYE*,무드인핸서 리퀴드 마뜨 오픈 도어,[],good quality, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 오픈 도어,[],색 발림 유지력 아주다 만족입니다 ㅎㅎ(2020-08-09 13:05:57 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
윤나*,무드인핸서 리퀴드 마뜨 풀 크레딧,[],딥한 레드에 브라운 살짝 섞인 느낌이에요~ 이쁘네요~,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 풀 크레딧,[],만족색이 예뻐요 입술라인에 맞게 잘 바르는게 중요할것같네여(2020-07-28 18:47:59 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 리퀴드 마뜨 풀 크레딧,[],만족생각보다 배송이 빨라서 더좋았어요(2020-07-24 20:56:56 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
TRAN THI NGOC QUYE*,무드인핸서 리퀴드 마뜨 풀 크레딧,[],fancy pakaging,- 아주 좋아요,0,0,0
조정*,무드인핸서 리퀴드 마뜨 풀 크레딧,[],배송이 엄청 빨라요~!,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 언클로즈드,[],선물로 구매햇는데 조아요!(2020-08-19 01:56:34 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 언클로즈드,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/55/image1/thumbnail_2581d43bdb93d90c.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/55/image1/thumbnail_2581d43bdb93d90c.jpg']",진득이지 않고 투명하게 발려서 메이크업 진하게 하지 않을때 딱이예요.(2020-08-09 00:01:14 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 언클로즈드,[],만족너무너무너무너무예뻐요(2020-06-29 18:16:54 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 언클로즈드,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/85/13/image1/thumbnail_007c616823aca4ec.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/85/13/image1/thumbnail_007c616823aca4ec.jpg']",촉촉해보이고 예뻐요.(2020-06-20 13:39:29 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
이창*,무드인핸서 젤 글로스 언클로즈드,[],제가 찾던 글로스에요..저는 원래 발색은 없고 글로시함만 있는 걸 좋아해서..딱입니다~다른 것도 구매하고 싶네요^^,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 언클로즈드,[],선물로 구매햇는데 조아요!(2020-08-19 01:56:34 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 언클로즈드,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/55/image1/thumbnail_2581d43bdb93d90c.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/97/55/image1/thumbnail_2581d43bdb93d90c.jpg']",진득이지 않고 투명하게 발려서 메이크업 진하게 하지 않을때 딱이예요.(2020-08-09 00:01:14 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 언클로즈드,[],만족너무너무너무너무예뻐요(2020-06-29 18:16:54 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 언클로즈드,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/85/13/image1/thumbnail_007c616823aca4ec.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/85/13/image1/thumbnail_007c616823aca4ec.jpg']",촉촉해보이고 예뻐요.(2020-06-20 13:39:29 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
이창*,무드인핸서 젤 글로스 언클로즈드,[],제가 찾던 글로스에요..저는 원래 발색은 없고 글로시함만 있는 걸 좋아해서..딱입니다~다른 것도 구매하고 싶네요^^, 아주 좋아요,0,0,0
김재*,무드인핸서 젤 글로스 베어 마인드,[],젤 글로스 제일 좋아요!,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족좋은 제품 빠른 배송 감사합니다.(2020-08-04 15:47:36 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족여리여리 베이지 글로우 립이에요ㅎㅎ취향저격이에요 간단하게 너무 꾸미지 않고 싶을 때 쓰면 딱일 것 같아요!(2020-07-14 15:41:29 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
연보*,무드인핸서 젤 글로스 베어 마인드,[],부드럽게 잘 발리고 살짝 반짝여요~ 데일리로도 좋구 촉촉하게 마무리할때 딱이에요,- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족펄이 들어가서 더 촉촉해보이네요 ㅎㅎ(2020-06-10 18:27:14 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
김재*,무드인핸서 젤 글로스 베어 마인드,[],젤 글로스 제일 좋아요!, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족좋은 제품 빠른 배송 감사합니다.(2020-08-04 15:47:36 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족여리여리 베이지 글로우 립이에요ㅎㅎ취향저격이에요 간단하게 너무 꾸미지 않고 싶을 때 쓰면 딱일 것 같아요!(2020-07-14 15:41:29 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
연보*,무드인핸서 젤 글로스 베어 마인드,[],부드럽게 잘 발리고 살짝 반짝여요~ 데일리로도 좋구 촉촉하게 마무리할때 딱이에요, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족펄이 들어가서 더 촉촉해보이네요 ㅎㅎ(2020-06-10 18:27:14 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
현소*,무드인핸서 젤 글로스 베어 마인드,[],잘써요차분, 아주 좋아요,0,0,0
이서*,무드인핸서 젤 글로스 베어 마인드,[],예뻐요~~~~~~~`, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족원하던 색이에요. 너무 좋아요(2020-05-31 18:54:19 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족컬러발색이 넘고듭스럽네요^^ 이뻐요(2020-05-19 21:42:10 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 베어 마인드,[],만족오....예뻐요. 촉촉하고 입술도 도톰해보여요(2020-05-12 10:01:23 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],넘좋구부드럽구색상두좋아여(2020-08-17 19:16:44 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/11/image1/thumbnail_c498e7e12383f16e.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/11/image1/thumbnail_c498e7e12383f16e.jpg']",요즘 잘 쓰고있는 립글로스예요~!(2020-08-13 02:20:24 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],글로스 자연스럽게 발색되고 좋아요 . 디자인도 이뻐요 ㅎ(2020-08-10 17:01:00 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],만족예뻐요 컬러도 자연스럽고 끈적이지도않아용(2020-08-08 22:03:33 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],만족촉촉하고 좋아요. 그리고 입구 가장자리 묻어나지않아 깔끔하게 쓸 수있어요.(2020-08-05 11:19:37 에 등록된 네이버 페이 구매평),- 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],넘좋구부드럽구색상두좋아여(2020-08-17 19:16:44 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/11/image1/thumbnail_c498e7e12383f16e.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/98/11/image1/thumbnail_c498e7e12383f16e.jpg']",요즘 잘 쓰고있는 립글로스예요~!(2020-08-13 02:20:24 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],글로스 자연스럽게 발색되고 좋아요 . 디자인도 이뻐요 ㅎ(2020-08-10 17:01:00 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],만족예뻐요 컬러도 자연스럽고 끈적이지도않아용(2020-08-08 22:03:33 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],만족촉촉하고 좋아요. 그리고 입구 가장자리 묻어나지않아 깔끔하게 쓸 수있어요.(2020-08-05 11:19:37 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],만족가지고 있는 매트립에 촉촉한 느낌을 주려고 샀어요 너무 예쁘고 느낌도 좋아요!(2020-07-30 17:53:57 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],만족끈적이지 않고 좋네요.(2020-07-17 19:01:13 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
김예*,무드인핸서 젤 글로스 딜라이트,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/91/67/image1/thumbnail_2fd624c779ab9cea.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/91/67/image2/thumbnail_0ccaf25a2a19e283.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/91/67/image1/thumbnail_2fd624c779ab9cea.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/91/67/image2/thumbnail_0ccaf25a2a19e283.jpg']",아직 발라보지는 않았는데 팁이 두껍지 않아 좋네요! 투명 글로스 이것저갓 많이 사용해봤는데 끈적임 덜했음 좋겠어요~~, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/88/25/image1/thumbnail_64951ec5328d9003.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/88/25/image1/thumbnail_64951ec5328d9003.jpg']",너무 끈적이지 않고 좋아요(2020-06-30 20:42:05 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
이예*,무드인핸서 젤 글로스 딜라이트,[],제가 생각한 그대로에요 글로스 필요했는데 잘 구입했습니다 촉촉하니 좋아요 다만 색깔이 조금 더 있는거 출시해도 좋을거 같아요, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/87/55/image1/thumbnail_960c10e22ed68595.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/87/55/image1/thumbnail_960c10e22ed68595.jpg']",이거 딱 예쁘게 입술 혈색 잡아주고 촉촉해요(2020-06-28 21:25:53 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
박희*,무드인핸서 젤 글로스 딜라이트,[],와 진쯔... 존예... 연한 립 바르고 그 위에 글로스 딱 해주면 진짜 어메이징.. 진짜 입술 도톰해보이고 이거 진짜 요물입니다 여러분, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],만족색상두나무예쁘구여~발림성두넘좋아여(2020-06-16 17:33:12 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
이서*,무드인핸서 젤 글로스 딜라이트,[],좋아요~~~~~~~~, 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,[],만족촉촉한데도 너무 끈적이지도 않고 답답하지도 않아요.(2020-06-09 18:31:52 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
네이버 페이 구매*,무드인핸서 젤 글로스 딜라이트,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/79/56/image1/thumbnail_67b38ffe74378998.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/79/56/image1/thumbnail_67b38ffe74378998.jpg']",믿고 쓰는 힌스.. 클리어밤이랑 같이시켰는데 밤은 벌써 2통째에요^^ 글로스도 넘 좋아용 ㅎㅎ(2020-06-08 17:08:12 에 등록된 네이버 페이 구매평), 아주 좋아요,0,0,0
이규*,무드인핸서 젤 글로스 딜라이트,"['http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/78/55/image1/thumbnail_67bb50d4f047c1f0.jpg', 'http://assets6.cre.ma/p/hince-co-kr/reviews/00/00/01/78/55/image1/thumbnail_67bb50d4f047c1f0.jpg']",입술색이 없는 분들은 이거 하나만 바르기에는 부족할것 같아요. 저는 다른 색을 바른후 마무리로 올리고 있어요. 글로스제품치고 끈적함 없이 매끈한 느낌이고 특유의 뻔들뻔들(?)한 느낌도 없어요! 팁도 기술력이 좋은것 같아요 뚜껑에 잘 묻어나지도 않네요. 개인적으로 힌스 아이덴티티가 잘 녹아난 제품같아요 너무 맘에들어요!!, 아주 좋아요,0,0,0
